customer_id,full_name,country_of_residence,occupation,product_type,is_pep,risk_score,risk_rating,match_score,activity_ratio
101701,Carlos Okafor,China,Retail Trader,Fixed Deposit,0,25,Medium,0.38,1.0
101702,Priya Johnson,Kenya,Import/Export Trader,Crypto Wallet,0,70,High,0.38,1.0
101703,James Sokolov,Nigeria,Teacher,Current Account,0,25,Medium,0.77,4.07
101704,Mary Hall,Iran,Teacher,Current Account,0,55,Medium,0.55,1.0
101705,Thomas Andersson,Australia,Civil Servant,Current Account,0,10,Low,0.43,8.17
101706,Sofia Nakamura,Afghanistan,Car Dealer,Credit Card,0,70,High,0.54,1.2
101707,Aisha Hall,Japan,Precious Metals Dealer,Credit Card,0,45,Medium,0.55,2.16
101708,Amara Muller,Kenya,Software Engineer,Credit Card,0,50,Medium,0.48,1.2
101709,Rajesh Cole,United Kingdom,Software Engineer,Credit Card,0,20,Low,0.42,3.75
101710,Noah Lindqvist,Netherlands,Jeweller,Trade Finance,0,30,Medium,0.37,1.0
101711,Wei Khan,United States,Import/Export Trader,International Wire Transfers,0,30,Medium,0.48,1.0
101712,Hassan Smith,Japan,Software Engineer,Credit Card,0,30,Medium,0.55,1.0
101713,Zara Fitzgerald,Nigeria,Casino Operator,Trade Finance,0,60,High,0.43,1.0
101714,Ravi Patel,United Kingdom,Nurse,Personal Loan,0,20,Low,0.45,1.0
101715,Thomas Haddad,South Africa,Car Dealer,Current Account,0,25,Medium,0.67,1.0
101716,Mohammed Rossi,UAE,Doctor,Trade Finance,0,45,Medium,0.75,4.12
101717,Ingrid Andersson,United Kingdom,Software Engineer,Crypto Wallet,0,35,Medium,0.44,1.2
101718,Wei Patel,Brazil,Civil Servant,Current Account,0,15,Low,0.4,1.0
101719,Kenji Kimura,Turkey,Car Dealer,Personal Loan,1,70,High,0.4,0.9
101720,Rajesh Lindqvist,France,Software Engineer,Credit Card,0,20,Low,0.35,7.12
101721,Dmitri Hall,Nigeria,Casino Operator,Savings Account,0,50,Medium,0.67,1.0
101722,Grace Okafor,United Kingdom,Retail Trader,Savings Account,0,20,Low,0.48,0.9
101723,Omar Dubois,Japan,Accountant,Savings Account,0,10,Low,0.5,1.0
101724,Liam Wang,United Kingdom,Teacher,Current Account,0,0,Low,0.38,1.2
101725,Lucas Reddy,United States,Teacher,Fixed Deposit,0,15,Low,0.43,1.0
101726,Aisha Cole,Germany,Retail Trader,Personal Loan,0,30,Medium,0.42,1.2
101727,Ingrid Osei,United Kingdom,Retail Trader,Savings Account,0,10,Low,0.42,1.2
101728,Sara Smith,India,Civil Servant,Current Account,0,25,Medium,0.36,1.2
101729,James Nakamoto,United Kingdom,Nurse,Crypto Wallet,0,30,Medium,0.77,7.7
101730,Dmitri Brown,India,Nurse,Savings Account,0,15,Low,0.64,0.9
101731,Rajesh Kimura,United States,Doctor,Trade Finance,0,45,Medium,0.32,1.2
101732,Nadia Patel,India,Teacher,Savings Account,0,15,Low,0.61,1.0
101733,Rajesh Okonkwo,Japan,Software Engineer,Credit Card,0,10,Low,0.52,0.9
101734,Liam Mbeki,Turkey,Precious Metals Dealer,Current Account,0,70,High,0.38,1.0
101735,Mohammed Brown,France,Software Engineer,Savings Account,0,0,Low,0.62,7.13
101736,Amara Nakamoto,United Kingdom,Car Dealer,Current Account,0,20,Low,0.77,5.45
101737,Omar Volkov,Turkey,Money Service Business,International Wire Transfers,0,70,High,0.75,4.5
101738,Emma Patel,Sweden,Cash-Intensive Business,Fixed Deposit,0,35,Medium,0.43,3.88
101739,Benjamin Rossi,Canada,Retail Trader,Crypto Wallet,0,40,Medium,0.4,1.0
101740,Mohammed Khan,United Kingdom,Nurse,Fixed Deposit,0,0,Low,0.65,1.0
101741,Emma Lindqvist,Turkey,Teacher,International Wire Transfers,0,45,Medium,0.38,0.9
101742,Sara Kowalski,South Africa,Import/Export Trader,Fixed Deposit,0,55,Medium,0.44,1.0
101743,Thomas Johnson,India,Real Estate Agent,Savings Account,0,25,Medium,0.32,4.31
101744,Grace Okafor,Germany,Civil Servant,Current Account,0,0,Low,0.48,5.21
101745,Ravi Al-Sayed,France,Real Estate Agent,Private Banking,0,60,High,0.81,1.2
101746,Thomas Andersson,United Kingdom,Import/Export Trader,Savings Account,0,20,Low,0.43,3.56
101747,Fatima Patel,Germany,Software Engineer,Fixed Deposit,0,25,Medium,0.42,4.09
101748,Liam Smith,Sweden,Accountant,Current Account,0,25,Medium,0.38,3.04
101749,Fatima Okonkwo,Ireland,Teacher,Credit Card,0,20,Low,0.5,1.0
101750,Lucas Al-Sayed,United Kingdom,Accountant,Savings Account,0,20,Low,0.74,3.71
101751,Liam Fitzgerald,Turkey,Real Estate Agent,Current Account,0,45,Medium,0.38,2.05
101752,Grace Yilmaz,Canada,Teacher,Credit Card,0,40,Medium,0.32,1.0
101753,Liam Haddad,Mexico,Nurse,Savings Account,0,25,Medium,0.78,1.0
101754,Ivan Al-Sayed,Nigeria,Car Dealer,Crypto Wallet,0,70,High,0.77,0.9
101755,Oluwaseun Muller,Brazil,Retail Trader,Savings Account,0,35,Medium,0.37,2.95
101756,Tariq Bello,South Africa,Civil Servant,Private Banking,0,45,Medium,0.56,1.2
101757,Elena Brown,Nigeria,Software Engineer,Crypto Wallet,0,35,Medium,0.58,1.0
101758,Amara Kimura,United States,Software Engineer,Savings Account,0,0,Low,0.4,1.0
101759,Mary Petrov,UAE,Import/Export Trader,Savings Account,0,35,Medium,0.73,8.87
101760,Rajesh Cole,Netherlands,Nurse,Savings Account,0,0,Low,0.42,1.2
101761,Adebayo Nakamura,India,Car Dealer,Credit Card,0,45,Medium,0.43,5.97
101762,Rajesh Okafor,United Kingdom,Accountant,Current Account,0,10,Low,0.46,1.0
101763,James Reddy,United Kingdom,Money Service Business,Savings Account,0,35,Medium,0.36,1.2
101764,Lucas Petrov,United States,Teacher,Credit Card,0,20,Low,0.7,0.9
101765,Aisha Wang,United Kingdom,Teacher,Savings Account,0,25,Medium,0.45,1.0
101766,Omar Ivanov,Australia,Accountant,International Wire Transfers,0,20,Low,0.67,1.0
101767,Lucas Ivanov,Canada,Teacher,Crypto Wallet,0,30,Medium,0.64,7.49
101768,Noah Brown,Netherlands,Nurse,Private Banking,0,30,Medium,0.38,3.38
101769,Rajesh Haddad,Germany,Jeweller,Current Account,0,20,Low,0.64,7.03
101770,Hassan Silva,Turkey,Nurse,Current Account,1,40,Medium,0.55,1.2
101771,Liam Cole,Japan,Software Engineer,Savings Account,0,10,Low,0.45,1.2
101772,Priya Al-Sayed,China,Retail Trader,International Wire Transfers,0,55,Medium,0.79,8.37
101773,Elena Volkov,United Kingdom,Retail Trader,Current Account,0,20,Low,0.96,0.9
101774,Kenji Nakamoto,United States,Teacher,Crypto Wallet,0,30,Medium,0.85,1.2
101775,Sergei Hall,Japan,Car Dealer,Personal Loan,0,30,Medium,0.67,1.0
101776,Nadia Yilmaz,France,Accountant,Private Banking,0,20,Low,0.58,1.0
101777,Wei Haddad,France,Teacher,Crypto Wallet,0,20,Low,0.73,0.9
101778,Adebayo Wang,United States,Civil Servant,International Wire Transfers,0,35,Medium,0.42,1.0
101779,Dmitri Andersson,Nigeria,Teacher,Personal Loan,0,35,Medium,0.6,1.0
101780,Mohammed Johnson,Japan,Car Dealer,Trade Finance,0,40,Medium,0.59,6.06
101781,Nadia Patel,Germany,Retail Trader,Trade Finance,0,40,Medium,0.61,9.18
101782,Hassan Dubois,Kenya,Real Estate Agent,Savings Account,0,35,Medium,0.53,4.97
101783,Kenji Johnson,Sweden,Retail Trader,Personal Loan,0,30,Medium,0.38,1.0
101784,Emma Adeyemi,India,Casino Operator,Trade Finance,0,70,High,0.48,1.2
101785,Noah Kimura,Nigeria,Teacher,Credit Card,0,35,Medium,0.35,1.0
101786,Liam Ivanov,Afghanistan,Car Dealer,Fixed Deposit,0,60,High,0.67,1.2
101787,James Sokolov,India,Teacher,Savings Account,0,30,Medium,0.77,4.26
101788,Zara Nguyen,UAE,Doctor,Savings Account,0,15,Low,0.42,1.2
101789,Thomas Ivanov,United Kingdom,Casino Operator,Fixed Deposit,0,25,Medium,0.62,3.03
101790,Elena Chen,China,Civil Servant,Savings Account,0,15,Low,0.52,0.9
101791,Emma Wang,United Kingdom,Car Dealer,Personal Loan,0,20,Low,0.36,1.0
101792,Emma Fitzgerald,Iran,Teacher,International Wire Transfers,0,70,High,0.43,1.2
101793,Priya Wang,Russia,Money Service Business,Savings Account,0,90,High,0.43,1.0
101794,Wei Petrov,Australia,Real Estate Agent,Current Account,0,20,Low,0.76,0.9
101795,Fatima Haddad,Japan,Software Engineer,Personal Loan,0,20,Low,0.8,2.2
101796,Sergei Silva,South Africa,Software Engineer,Current Account,0,25,Medium,0.8,2.76
101797,Mei Johnson,Turkey,Software Engineer,Current Account,0,25,Medium,0.42,0.9
101798,Grace Petrov,Sweden,Precious Metals Dealer,International Wire Transfers,0,45,Medium,0.7,1.0
101799,Sergei Okonkwo,United Kingdom,Software Engineer,Current Account,0,0,Low,0.79,4.3
101800,Sergei Rossi,South Africa,Doctor,Current Account,0,15,Low,0.64,1.0
101801,Emma Nakamura,Kenya,Nurse,Savings Account,0,25,Medium,0.56,0.9
101802,Aisha Okafor,Ireland,Retail Trader,Credit Card,0,20,Low,0.42,1.0
101803,Emma Ivanov,Nigeria,Teacher,Savings Account,0,25,Medium,0.67,1.0
101804,Ivan Khan,Russia,Jeweller,Private Banking,0,80,High,0.5,3.22
101805,James Silva,China,Teacher,Trade Finance,0,45,Medium,0.5,9.13
101806,Mohammed Sokolov,United States,Civil Servant,Fixed Deposit,0,10,Low,0.69,8.06
101807,Benjamin Haddad,Germany,Accountant,Credit Card,0,10,Low,0.74,1.2
101808,Omar Khan,United Kingdom,Accountant,Current Account,0,10,Low,0.55,8.33
101809,Grace Yilmaz,Nigeria,Money Service Business,Current Account,0,50,Medium,0.32,1.2
101810,Grace Brown,Sweden,Teacher,Credit Card,0,20,Low,0.36,5.46
101811,Ivan Volkov,United Kingdom,Software Engineer,Credit Card,0,10,Low,0.67,1.2
101812,Sofia Rossi,Ireland,Teacher,Fixed Deposit,0,10,Low,0.45,5.99
101813,Zara Chen,United Kingdom,Civil Servant,Savings Account,1,35,Medium,0.38,1.0
101814,Kwame Adeyemi,United States,Real Estate Agent,Fixed Deposit,0,20,Low,0.39,1.0
101815,Chen Petrov,Australia,Accountant,International Wire Transfers,0,30,Medium,0.73,1.0
101816,Grace Bello,India,Import/Export Trader,Crypto Wallet,0,55,Medium,0.42,3.87
101817,Elena Adeyemi,United Kingdom,Cash-Intensive Business,Savings Account,0,40,Medium,0.54,5.84
101818,Benjamin Patel,Australia,Money Service Business,Credit Card,0,45,Medium,0.4,1.0
101819,Priya Cole,Brazil,Teacher,Current Account,0,25,Medium,0.43,1.2
101820,Thomas Yilmaz,North Korea,Teacher,Savings Account,0,50,Medium,0.38,9.79
101821,Ravi Ivanov,United States,Casino Operator,International Wire Transfers,0,45,Medium,0.75,0.9
101822,Mary Petrov,Iran,Car Dealer,Savings Account,0,50,Medium,0.73,1.0
101823,Thomas Haddad,North Korea,Nurse,Savings Account,0,50,Medium,0.67,0.9
101824,Sergei Wang,United Kingdom,Jeweller,Credit Card,0,20,Low,0.75,1.0
101825,Mei Bello,Australia,Jeweller,Fixed Deposit,0,20,Low,0.45,1.0
101826,Benjamin Fitzgerald,Netherlands,Civil Servant,Savings Account,0,0,Low,0.39,1.0
101827,Ivan Yilmaz,Nigeria,Nurse,Credit Card,0,25,Medium,0.45,1.0
101828,Emma Fitzgerald,United Kingdom,Import/Export Trader,Savings Account,0,20,Low,0.43,3.77
101829,Ivan Nakamura,Mexico,Software Engineer,Personal Loan,0,35,Medium,0.56,8.03
101830,Wei Nakamura,United Kingdom,Civil Servant,Current Account,0,10,Low,0.58,5.24
101831,Kenji Chen,Netherlands,Import/Export Trader,Current Account,0,10,Low,0.36,9.17
101832,Ravi Petrov,Sweden,Software Engineer,Current Account,0,45,Medium,0.78,1.0
101833,Hassan Haddad,Syria,Teacher,Current Account,0,50,Medium,0.87,0.9
101834,Amara Andersson,Germany,Civil Servant,Savings Account,1,35,Medium,0.43,1.2
101835,Priya Brown,Ireland,Money Service Business,Current Account,0,35,Medium,0.43,4.77
101836,Zara Andersson,Canada,Real Estate Agent,Trade Finance,0,30,Medium,0.4,1.0
101837,Nadia Yilmaz,France,Retail Trader,International Wire Transfers,0,60,High,0.58,3.34
101838,Grace Kowalski,China,Nurse,Current Account,0,40,Medium,0.44,1.0
101839,James Nakamura,United States,Import/Export Trader,International Wire Transfers,0,30,Medium,0.54,5.37
101840,Ingrid Cole,United Kingdom,Nurse,Personal Loan,0,20,Low,0.5,1.2
101841,Mohammed Nguyen,United States,Retail Trader,Savings Account,0,20,Low,0.55,1.0
101842,Chloe Petrov,Nigeria,Casino Operator,Current Account,0,65,High,0.67,1.0
101843,Hassan Al-Sayed,Australia,Civil Servant,Savings Account,0,10,Low,0.71,1.0
101844,Ravi Wang,France,Doctor,Credit Card,0,25,Medium,0.45,4.53
101845,Liam Nakamoto,United Kingdom,Accountant,Personal Loan,0,20,Low,0.88,7.08
101846,Sergei Fitzgerald,UAE,Accountant,Current Account,0,25,Medium,0.6,1.0
101847,Aisha Fitzgerald,United States,Teacher,Personal Loan,0,20,Low,0.43,1.2
101848,Grace Al-Sayed,Germany,Casino Operator,Credit Card,0,60,High,0.74,8.82
101849,Kwame Kowalski,Nigeria,Car Dealer,Credit Card,0,60,High,0.5,8.57
101850,Kenji Smith,France,Civil Servant,Trade Finance,0,30,Medium,0.35,1.2
101851,Mohammed Al-Sayed,Turkey,Teacher,Crypto Wallet,0,60,High,0.8,1.0
101852,Yuki Wang,Nigeria,Doctor,Savings Account,0,25,Medium,0.38,3.02
101853,Tariq Hall,Brazil,Retail Trader,Credit Card,0,45,Medium,0.67,1.0
101854,Sofia Mbeki,India,Doctor,Credit Card,0,25,Medium,0.26,1.0
101855,Grace Al-Sayed,Nigeria,Real Estate Agent,Savings Account,0,25,Medium,0.74,1.2
101856,Sofia Osei,Kenya,Import/Export Trader,Private Banking,0,55,Medium,0.27,9.96
101857,Sara Muller,Afghanistan,Accountant,Savings Account,0,65,High,0.26,0.9
101858,Ivan Lindqvist,Sweden,Accountant,Fixed Deposit,0,10,Low,0.48,1.2
101859,Mohammed Nguyen,Brazil,Accountant,Savings Account,0,25,Medium,0.55,1.2
101860,Liam Bello,Japan,Software Engineer,Savings Account,0,10,Low,0.48,1.0
101861,Tariq Fitzgerald,Australia,Civil Servant,Crypto Wallet,0,30,Medium,0.6,1.0
101862,Sara Nakamoto,Germany,Accountant,Trade Finance,0,20,Low,0.72,5.54
101863,Thomas Nakamura,United Kingdom,Car Dealer,Credit Card,0,30,Medium,0.52,1.2
101864,Mei Mbeki,Canada,Money Service Business,Current Account,0,35,Medium,0.36,1.0
101865,Ingrid Okafor,France,Nurse,Savings Account,0,0,Low,0.54,5.77
101866,Lucas Sokolov,Netherlands,Civil Servant,Current Account,0,10,Low,0.69,0.9
101867,Mary Andersson,South Africa,Teacher,Credit Card,0,35,Medium,0.44,0.9
101868,Kenji Nakamura,Germany,Real Estate Agent,Crypto Wallet,1,55,Medium,0.62,3.36
101869,Kwame Nguyen,Nigeria,Teacher,Personal Loan,0,35,Medium,0.34,1.2
101870,Omar Ivanov,Kenya,Civil Servant,Current Account,0,25,Medium,0.67,1.2
101871,Wei Volkov,Sweden,Jeweller,Savings Account,0,20,Low,0.7,1.0
101872,Noah Johnson,Canada,Teacher,International Wire Transfers,1,45,Medium,0.32,6.81
101873,Mary Andersson,India,Software Engineer,Credit Card,0,35,Medium,0.44,1.2
101874,Chen Adeyemi,United Kingdom,Import/Export Trader,Crypto Wallet,0,55,Medium,0.34,1.0
101875,Sergei Muller,Nigeria,Accountant,Savings Account,0,25,Medium,0.59,4.55
101876,Chen Osei,UAE,Teacher,Private Banking,0,35,Medium,0.37,1.0
101877,Sofia Volkov,United States,Nurse,Credit Card,0,10,Low,0.64,7.99
101878,Aisha Petrov,United States,Car Dealer,Personal Loan,0,35,Medium,0.75,1.0
101879,Mary Osei,Netherlands,Cash-Intensive Business,Fixed Deposit,0,25,Medium,0.45,1.0
101880,Noah Silva,Nigeria,Teacher,Current Account,0,25,Medium,0.43,9.01
101881,Thomas Brown,France,Teacher,Fixed Deposit,0,10,Low,0.42,1.0
101882,Sergei Khan,United Kingdom,Teacher,International Wire Transfers,0,20,Low,0.75,1.0
101883,Liam Okafor,Sweden,Doctor,Personal Loan,0,10,Low,0.5,0.9
101884,Zara Ivanov,Netherlands,Software Engineer,Savings Account,0,25,Medium,0.67,0.9
101885,Omar Adeyemi,Nigeria,Car Dealer,International Wire Transfers,0,45,Medium,0.64,1.0
101886,Amara Al-Sayed,Canada,Teacher,Credit Card,0,20,Low,0.89,1.2
101887,Chen Al-Sayed,China,Nurse,Current Account,0,15,Low,0.69,4.38
101888,Carlos Yilmaz,United States,Retail Trader,Crypto Wallet,0,30,Medium,0.38,0.9
101889,Oluwaseun Silva,Sweden,Retail Trader,Trade Finance,0,40,Medium,0.43,3.76
101890,Chloe Volkov,France,Doctor,Personal Loan,0,20,Low,0.72,1.2
101891,James Bello,India,Retail Trader,Savings Account,0,35,Medium,0.42,1.0
101892,Sofia Kowalski,Canada,Accountant,International Wire Transfers,0,20,Low,0.44,1.2
101893,Adebayo Sokolov,United Kingdom,Nurse,Private Banking,0,20,Low,0.71,4.23
101894,Zara Brown,Japan,Doctor,Private Banking,0,20,Low,0.38,1.0
101895,Oluwaseun Chen,United States,Retail Trader,Current Account,0,20,Low,0.39,8.21
101896,Priya Dubois,Turkey,Civil Servant,Credit Card,0,25,Medium,0.34,0.9
101897,Noah Patel,United Kingdom,Civil Servant,Fixed Deposit,0,10,Low,0.43,4.79
101898,Thomas Adeyemi,Japan,Import/Export Trader,Savings Account,0,10,Low,0.52,5.62
101899,Nadia Lindqvist,Ireland,Jeweller,Savings Account,0,35,Medium,0.52,1.0
101900,Elena Bello,Australia,Software Engineer,Savings Account,1,35,Medium,0.67,8.21
101901,Amara Cole,Iran,Teacher,Personal Loan,0,60,High,0.52,1.0
101902,Adebayo Wang,United Kingdom,Doctor,Crypto Wallet,0,30,Medium,0.42,9.36
101903,Kwame Khan,United States,Nurse,Private Banking,0,30,Medium,0.37,1.2
101904,Tariq Kowalski,Nigeria,Nurse,Savings Account,0,25,Medium,0.64,6.39
101905,Lucas Al-Sayed,United Kingdom,Doctor,International Wire Transfers,0,30,Medium,0.74,7.22
101906,Amara Hall,Japan,Software Engineer,Private Banking,0,30,Medium,0.52,0.9
101907,Thomas Cole,Canada,Teacher,Credit Card,0,20,Low,0.42,1.0
101908,Amara Volkov,China,Doctor,Savings Account,0,25,Medium,0.72,1.0
101909,Oluwaseun Al-Sayed,Russia,Precious Metals Dealer,International Wire Transfers,0,95,High,0.71,1.2
101910,Thomas Andersson,Germany,Nurse,International Wire Transfers,0,30,Medium,0.43,1.0
101911,Rajesh Silva,United Kingdom,Accountant,Current Account,0,0,Low,0.48,8.89
101912,Nadia Muller,France,Nurse,Credit Card,0,20,Low,0.5,1.2
101913,Dmitri Sokolov,India,Car Dealer,Savings Account,0,35,Medium,1.0,1.0
101914,Mei Petrov,Mexico,Doctor,Current Account,0,25,Medium,0.76,1.0
101915,Priya Muller,United Kingdom,Import/Export Trader,Savings Account,0,25,Medium,0.42,5.52
101916,Mei Chen,Mexico,Accountant,Fixed Deposit,0,25,Medium,0.38,5.65
101917,Ivan Brown,United States,Car Dealer,Savings Account,0,20,Low,0.67,2.13
101918,Sergei Nguyen,Australia,Jeweller,Savings Account,0,20,Low,0.62,6.08
101919,Mei Rossi,United Kingdom,Car Dealer,Fixed Deposit,0,25,Medium,0.36,8.06
101920,Carlos Muller,France,Money Service Business,Current Account,0,35,Medium,0.4,0.9
101921,Grace Patel,United Kingdom,Car Dealer,Savings Account,0,10,Low,0.36,7.93
101922,Amara Yilmaz,France,Teacher,International Wire Transfers,0,30,Medium,0.4,1.2
101923,Zara Al-Sayed,Nigeria,Car Dealer,Savings Account,0,35,Medium,0.85,1.0
101924,Sofia Silva,Australia,Real Estate Agent,Trade Finance,0,40,Medium,0.5,0.9
101925,Sergei Okonkwo,UAE,Accountant,International Wire Transfers,0,60,High,0.79,1.0
101926,Benjamin Lindqvist,Germany,Jeweller,Current Account,0,20,Low,0.39,5.59
101927,Wei Bello,Canada,Jeweller,Private Banking,0,40,Medium,0.43,7.12
101928,Carlos Andersson,France,Doctor,Savings Account,0,10,Low,0.43,1.0
101929,Grace Fitzgerald,Australia,Real Estate Agent,Fixed Deposit,0,20,Low,0.34,5.6
101930,Thomas Silva,United States,Software Engineer,Personal Loan,0,20,Low,0.4,1.0
101931,Grace Rossi,Mexico,Teacher,Credit Card,0,25,Medium,0.36,1.2
101932,Oluwaseun Brown,United States,Import/Export Trader,Savings Account,0,20,Low,0.38,1.0
101933,Emma Bello,Germany,Precious Metals Dealer,Savings Account,0,25,Medium,0.43,4.48
101934,Ingrid Reddy,United States,Cash-Intensive Business,Private Banking,0,75,High,0.38,1.0
101935,Wei Kowalski,United States,Real Estate Agent,International Wire Transfers,0,30,Medium,0.46,1.0
101936,Benjamin Brown,Brazil,Real Estate Agent,Fixed Deposit,0,35,Medium,0.4,1.0
101937,Sara Yilmaz,India,Teacher,International Wire Transfers,0,35,Medium,0.35,1.0
101938,Ingrid Patel,Nigeria,Retail Trader,Savings Account,0,25,Medium,0.43,1.0
101939,Ingrid Fitzgerald,Germany,Retail Trader,Current Account,1,35,Medium,0.39,1.2
101940,Carlos Andersson,Germany,Teacher,Current Account,0,10,Low,0.43,1.2
101941,Grace Khan,China,Doctor,Trade Finance,0,45,Medium,0.43,1.0
101942,Elena Okafor,United Kingdom,Software Engineer,Current Account,0,30,Medium,0.72,1.0
101943,Priya Adeyemi,Syria,Accountant,Savings Account,0,60,High,0.44,1.0
101944,Carlos Reddy,Ireland,Retail Trader,Savings Account,0,20,Low,0.48,1.0
101945,Emma Cole,China,Money Service Business,Personal Loan,0,60,High,0.45,1.0
101946,Dmitri Fitzgerald,United States,Software Engineer,Current Account,0,0,Low,0.53,3.32
101947,Emma Mbeki,United States,Civil Servant,Current Account,0,10,Low,0.35,0.9
101948,Oluwaseun Khan,Australia,Nurse,Fixed Deposit,0,10,Low,0.45,1.0
101949,Wei Adeyemi,United States,Civil Servant,Crypto Wallet,0,30,Medium,0.4,4.32
101950,Tariq Patel,Brazil,Teacher,Credit Card,0,35,Medium,0.64,0.9
101951,Omar Cole,Germany,Teacher,International Wire Transfers,0,20,Low,0.64,5.49
101952,Mohammed Wang,United Kingdom,Nurse,Fixed Deposit,0,10,Low,0.65,0.9
101953,James Yilmaz,France,Car Dealer,Savings Account,0,20,Low,0.33,1.0
101954,Noah Patel,Sweden,Nurse,Credit Card,0,40,Medium,0.43,1.2
101955,Sergei Nakamura,Mexico,Import/Export Trader,Current Account,0,35,Medium,0.57,1.0
101956,Chen Hall,China,Nurse,Trade Finance,0,45,Medium,0.38,1.0
101957,Kwame Ivanov,France,Civil Servant,Trade Finance,0,20,Low,0.64,1.2
101958,James Bello,Japan,Money Service Business,Fixed Deposit,1,50,Medium,0.42,1.2
101959,Mei Nakamoto,Netherlands,Software Engineer,Savings Account,1,35,Medium,0.83,9.22
101960,Chen Kowalski,Germany,Nurse,Fixed Deposit,0,0,Low,0.46,1.0
